library,name,tags
lucide,tally-4,count|score|enumerate|days|4|fourth|quadruple|bars|prison|cell|sentence
lucide,tally-5,count|score|enumerate|days|five|5|fifth|bars|prison|cell|sentence|slash|/
lucide,tangent,tangential|shape|circle|geometry|trigonometry|bezier curve
lucide,target,logo|bullseye|deadline|projects|overview|work|productivity
lucide,telescope,astronomy|space|discovery|exploration|explore|vision|perspective|focus|stargazing|observe|view
lucide,tent,tipi|teepee|wigwam|lodge|camping|campsite|holiday|retreat|nomadic|native american|indian|wilderness|outdoors
lucide,tent-tree,camping|campsite|holiday|retreat|nomadic|wilderness|outdoors
lucide,terminal,code|command line|prompt|shell
lucide,test-tube,tube|vial|phial|flask|ampoule|ampule|lab|chemistry|experiment|test
lucide,test-tube-diagonal,tube|vial|phial|flask|ampoule|ampule|lab|chemistry|experiment|test
lucide,test-tubes,tubes|vials|phials|flasks|ampoules|ampules|lab|chemistry|experiment|test
lucide,text-align-center,text|alignment|center
lucide,text-align-end,text|alignment|right
lucide,text-align-justify,text|alignment|justified|menu|list
lucide,text-align-start,text|alignment|left|list
lucide,text-cursor,select|caret|type|typing|write|writing|edit|insert|input|textarea
lucide,text-cursor-input,select
lucide,text-initial,drop cap|text|format|typography|letter|font size
lucide,text-quote,blockquote|quotation|indent|reply|response
lucide,text-search,find|data|copy|txt|pdf|document|scan|magnifier|magnifying glass|lens
lucide,text-wrap,words|lines|break|paragraph
lucide,theater,theater|theatre|entertainment|podium|stage|musical
lucide,thermometer,temperature|celsius|fahrenheit|weather
lucide,thermometer-snowflake,temperature|celsius|fahrenheit|weather|cold|freeze|freezing
lucide,thermometer-sun,temperature|celsius|fahrenheit|weather|warm|hot
lucide,thumbs-down,dislike|bad|emotion
lucide,thumbs-up,like|good|emotion
lucide,ticket,entry|pass|voucher|event|concert|show|perforated|dashed
lucide,ticket-check,entry|pass|voucher|event|concert|show|booked|purchased|receipt|redeemed|validated|verified|certified|checked|used
lucide,ticket-minus,entry|pass|voucher|event|concert|show|remove|cancel|unbook|subtract|decrease|-
lucide,ticket-percent,discount|reduced|offer|voucher|entry|pass|event|concert|show|book|purchase|%
lucide,ticket-plus,entry|pass|voucher|event|concert|show|book|purchase|add|+
lucide,ticket-slash,entry|pass|voucher|event|concert|show|redeemed|used|marked|checked|verified|spoiled|invalidated|void|denied|refused|banned|barred|forbidden|prohibited|cancelled|cancellation|refunded|delete|remove|clear|error
lucide,ticket-x,entry|pass|voucher|event|concert|show|cancelled|cancellation|refunded|used|void|invalidated|spoiled|denied|refused|banned|barred|forbidden|prohibited|delete|remove|clear|error|x
lucide,tickets,trip|travel|pass|entry|voucher|event|concert|show|perforated|dashed
lucide,tickets-plane,plane|trip|airplane|flight|travel|fly|takeoff|vacation|passenger|pass|check-in|airport
lucide,timeline,tags|history
lucide,timer,time|timer|stopwatch
lucide,timer-off,time|timer|stopwatch
lucide,timer-reset,time|timer|stopwatch
lucide,toggle-left,on|off|switch|boolean
lucide,toggle-right,on|off|switch|boolean
lucide,toilet,toilet|potty|bathroom|washroom
lucide,tool-case,tools|maintenance|repair
lucide,toolbox,toolkit|tools|trunk|chest|box|storage|utility|utilities|container|kit|set|repair|fix|service|maintenance|mechanic|workshop|construction|hardware|equipment|gear|handyman|engineering|craft|diy
lucide,tornado,weather|wind|storm|hurricane
lucide,torus,donut|doughnut|ring|hollow|3d|fast food|junk food|snack|treat|sweet|sugar|dessert
lucide,touchpad,trackpad|cursor
lucide,touchpad-off,trackpad|cursor
lucide,towel-rack,flannel|bathroom|toiletries|sanitation|clean|fresh|dry|laundry|laundrette|hospitality|housekeeping|room service|spa break|health club|amenities|hanging
lucide,tower-control,airport|travel|tower|transportation|lighthouse
lucide,toy-brick,lego|block|addon|plugin|integration
lucide,tractor,farming|farmer|ranch|harvest|equipment|vehicle
lucide,traffic-cone,roadworks|tarmac|safety|block
lucide,train-front,railway|metro|subway|underground|high-speed|bullet|fast|track|line
lucide,train-front-tunnel,railway|metro|subway|underground|speed|bullet|fast|track|line
lucide,train-track,railway|line
lucide,tram-front,railway|metro|subway|underground|track|line|tourism
lucide,transgender,gender|inclusive
lucide,trash,empty|deletion|cleanup|junk|clear|garbage|delete|remove|bin|waste|recycle|discard|binoculars|rubbish
lucide,trash-2,garbage|delete|remove|bin
lucide,tree-deciduous,tree|forest|park|nature
lucide,tree-palm,vacation|leisure|island
lucide,tree-pine,tree|pine|forest|park|nature
lucide,trees,tree|forest|park|nature
lucide,trending-down,statistics
lucide,trending-up,statistics
lucide,trending-up-down,arrows|estimated|indeterminate|data fluctuation|uncertain|forecast|variable|prediction|dynamic|volatile
lucide,triangle,equilateral|delta|shape|pyramid|hierarchy
lucide,triangle-alert,warning|alert|danger|exclamation mark|linter
lucide,triangle-dashed,equilateral|delta|shape|pyramid|hierarchy|dashed
lucide,triangle-right,volume|controls|controller|tv remote|geometry|delta|ramp|slope|incline|increase
lucide,trophy,prize|sports|winner|achievement|award|champion|celebration|victory
lucide,truck,delivery|van|shipping|haulage|lorry
lucide,truck-electric,delivery|van|shipping|haulage|lorry|electric
lucide,turkish-lira,currency|money|payment
lucide,turntable,record player|gramophone|stereo|phonograph|vinyl|lp|disc|platter|cut|music|analog|retro|dj deck|disc jockey|scratch|spinning
lucide,turtle,animal|pet|tortoise|slow|speed
lucide,tv,television|stream|display|widescreen|high-definition|hd|1080p|4k|8k|smart|digital|video|entertainment|showtime|channels|terrestrial|satellite|cable|broadcast|live|frequency|tune|scan|aerial|receiver|transmission|signal|connection|connectivity
lucide,tv-minimal,flatscreen|television|stream|display|widescreen|high-definition|hd|1080p|4k|8k|smart|digital|video|home cinema|entertainment|showtime|channels|catchup
lucide,tv-minimal-play,flatscreen|television|stream|display|widescreen|high-definition|hd|1080p|4k|8k|smart|digital|video|movie|live|ott|running|start|film|home cinema|entertainment|showtime|channels|catchup
lucide,type,text|font|typography
lucide,type-outline,text|font|typography|silhouette|profile|contour|stroke|line
lucide,umbrella,rain|weather
lucide,umbrella-off,rain|weather|uncovered|uninsured|antivirus|unprotected|risky
lucide,underline,text|format
lucide,undo,redo|rerun|history
lucide,undo-2,redo|rerun|history|back|return|reverse|revert|direction|u-turn
lucide,undo-dot,redo|history|step|back
lucide,unfold-horizontal,arrow|collapse|fold|vertical|dashed
lucide,unfold-vertical,arrow|expand|vertical|dashed
lucide,ungroup,cubes|packages|parts|units|collection|cluster|separate
lucide,university,building|education|childhood|school|college|academy|institute
lucide,unlink,url|unchain
lucide,unlink-2,url|unchain
lucide,unplug,electricity|energy|electronics|socket|outlet|disconnect
lucide,upload,file
lucide,usb,universal|serial|bus|controller|connector|interface
lucide,user,person|account|contact
lucide,user-check,followed|subscribed|done|todo|tick|complete|task
lucide,user-cog,settings|edit|cog|gear
lucide,user-key,passkey|password|login|authentication|authorization|roles|permissions|private|public|security|person|account|contact
lucide,user-lock,person|lock|locked|account|secure
lucide,user-minus,delete|remove|unfollow|unsubscribe
lucide,user-pen,person|account|contact|profile|edit|change
lucide,user-plus,new|add|create|follow|subscribe
lucide,user-round,person|account|contact
lucide,user-round-check,followed|subscribed|done|todo|tick|complete|task
lucide,user-round-cog,settings|edit|cog|gear
lucide,user-round-key,passkey|password|login|authentication|authorization|roles|permissions|private|public|security|person|account|contact
lucide,user-round-minus,delete|remove|unfollow|unsubscribe
lucide,user-round-pen,person|account|contact|profile|edit|change
lucide,user-round-plus,new|add|create|follow|subscribe
lucide,user-round-search,person|account|contact|find|scan|magnifier|magnifying glass|lens
lucide,user-round-x,delete|remove|unfollow|unsubscribe|unavailable
lucide,user-search,person|account|contact|find|scan|magnifier|magnifying glass|lens
lucide,user-star,person|account|favorite|contact|like|review|rating|admin
lucide,user-x,delete|remove|unfollow|unsubscribe|unavailable
lucide,users,group|people
lucide,users-round,group|people
lucide,utensils,fork|knife|cutlery|flatware|tableware|silverware|food|restaurant|meal|breakfast|dinner|supper
lucide,utensils-crossed,fork|knife|cutlery|flatware|tableware|silverware|food|restaurant|meal|breakfast|dinner|supper
lucide,utility-pole,electricity|energy|transmission line|telegraph pole|power lines|phone
lucide,van,minivan|cart|wagon|truck|lorry|trailer|camper|vehicle|drive|trip|journey|van|transport|carriage|delivery|travel
lucide,variable,code|coding|programming|symbol|calculate|algebra|x|parentheses|parenthesis|brackets|parameter|(|)
lucide,vault,safe|lockbox|deposit|locker|coffer|strongbox|safety|secure|storage|valuables|bank
lucide,vector-square,shape|geometry|art|width|height|size|calculate|measure|select|graphics|box
lucide,vegan,vegetarian|fruitarian|herbivorous|animal rights|diet
lucide,venetian-mask,mask|masquerade|impersonate|secret|incognito
lucide,venus,gender|sex|female|feminine|woman|girl
lucide,venus-and-mars,gender|sex|intersex|androgynous|hermaphrodite
lucide,vibrate,smartphone|notification|rumble|haptic feedback|screen
lucide,vibrate-off,smartphone|notification|rumble|haptic feedback|notifications|screen
lucide,video,camera|movie|film|recording|motion picture|camcorder|reel
lucide,video-off,camera|movie|film
lucide,videotape,vhs|movie|film|recording|motion picture|showreel|cassette
lucide,view,eye|look
lucide,voicemail,phone|cassette|tape|reel|recording|audio
lucide,volleyball,beach|sand|net|holiday|vacation|summer|soccer|football|futbol|kick|pitch|goal|score|bounce|leather|wool|yarn|knitting|sewing|thread|embroidery|textile
lucide,volume,music|sound|mute|speaker
lucide,volume-1,music|sound|speaker
lucide,volume-2,music|sound|speaker
lucide,volume-off,music|sound|mute|speaker
lucide,volume-x,music|sound|mute|speaker
lucide,vote,vote|poll|ballot|political|social|check|tick
lucide,wallet,money|finance|pocket
lucide,wallet-cards,money|finance|pocket|credit|purchase|payment|shopping|retail|consumer|cc
lucide,wallet-minimal,finance|pocket
lucide,wallpaper,background|texture|image|art|design|visual|decor|pattern|screen|cover|lock screen
lucide,wand,magic|selection
lucide,wand-sparkles,magic|wizard|magician
lucide,warehouse,storage|storehouse|depot|depository|repository|stockroom|logistics|building
lucide,washing-machine,tumble dryer|amenities|electronics|cycle|clothes|rinse|spin|drum
lucide,watch,clock|time
lucide,waves-arrow-down,water|sea|level|sound|hertz|wavelength|vibrate|low|tide|ocean|rising|down|falling
lucide,waves-arrow-up,water|sea|level|sound|hertz|wavelength|vibrate|high|tide|ocean|rising
lucide,waves-horizontal,water|sea|sound|hertz|wavelength|vibrate|ocean|swimming|frequency
lucide,waves-ladder,swimming|water|pool|lifeguard|ocean|🌊|🏊‍♂️|🏊‍♀️|🏊|🥽
lucide,waves-vertical,steam|warmth|temperature|burn|hot|boiling|heat|smoke|vapor|smell|aroma|sauna
lucide,waypoints,indirection|vpn|virtual private network|proxy|connections|bounce|reroute|path|journey|planner|stops|stations|shared|spread|viral
lucide,webcam,camera|security
lucide,webhook,push api|interface|callback
lucide,webhook-off,push api|interface|callback
lucide,weight,mass|heavy|lead|metal|measure|geometry|scales|balance
lucide,weight-tilde,measure|scale|estimate|load|balance|size|measurement|quantity|mass
lucide,wheat,corn|cereal|grain|gluten
lucide,wheat-off,corn|cereal|grain|gluten free|allergy|intolerance|diet
lucide,whole-word,text|selection|letters|characters|font|typography
lucide,wifi,connection|signal|wireless
lucide,wifi-cog,connection|signal|wireless|directory|settings|control|preferences|cog|edit|gear
lucide,wifi-high,connection|signal|wireless
lucide,wifi-low,connection|signal|wireless
lucide,wifi-off,disabled
lucide,wifi-pen,edit|wifi|pen|change|network
lucide,wifi-sync,connection|signal|wireless|synchronize|reconnect|reset|restart
lucide,wifi-zero,connection|signal|wireless
lucide,wind,weather|air|blow
lucide,wind-arrow-down,weather|air|pressure|blow
lucide,wine,alcohol|beverage|bar|drink|glass|sommelier|vineyard|winery
lucide,wine-off,alcohol|beverage|drink|glass|alcohol free|abstinence|abstaining|teetotalism|allergy|intolerance
lucide,workflow,action|continuous integration|ci|automation|devops|network|node|connection
lucide,worm,invertebrate|grub|larva|snake|crawl|wiggle|slither|pest control|computer virus|malware
lucide,wrench,account|settings|spanner|diy|toolbox|build|construction
lucide,x,cancel|close|cross|delete|ex|remove|times|clear|math|multiply|multiplication
lucide,x-line-top,line|top|arrow|navigation|up|pointer|direction|vector|symbol|cancel|close|delete|remove|times|clear|math|multiply|multiplication|mean|median|average|x̄
lucide,zap,flash|camera|lightning|electricity|energy|power|quick
lucide,zap-off,flash|camera|lightning|electricity|energy|power
lucide,zodiac-aquarius,water bearer|waves|innovation|air|future|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-aries,ram|horns|fire|energy|initiative|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-cancer,crab|shell|protection|water|intuition|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-capricorn,goat|mountain|ambition|earth|discipline|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-gemini,twins|duality|communication|air|adaptability|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-leo,lion|crown|leadership|fire|confidence|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-libra,scales|balance|justice|air|harmony|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-ophiuchus,serpent|snake holder|healing|knowledge|astronomy|astrology|star sign|horoscope|constellation|celestial
lucide,zodiac-pisces,fish|duality|water|dreams|empathy|astrology|star sign|horoscope|constellation|celestial
